Feature,Coefficient,Absolute_Importance
categorical__charging_start_time_12-03-2025 20:49,0.5824724633095901,0.5824724633095901
categorical__timestamp_12-03-2025 20:45,0.5824724633095901,0.5824724633095901
categorical__charging_start_time_24-03-2025 08:39,0.5823483546115573,0.5823483546115573
categorical__timestamp_24-03-2025 08:30,0.5823483546115573,0.5823483546115573
categorical__arrival_time_24-03-2025 08:30,0.5823483546115573,0.5823483546115573
categorical__arrival_time_13-02-2025 04:45,-0.5816540017269047,0.5816540017269047
categorical__charging_start_time_13-02-2025 04:54,-0.5816540017269047,0.5816540017269047
categorical__timestamp_13-02-2025 04:45,-0.5816540017269047,0.5816540017269047
categorical__arrival_time_28-03-2025 11:30,-0.5816130072353534,0.5816130072353534
categorical__charging_start_time_28-03-2025 11:41,-0.5816130072353534,0.5816130072353534
categorical__timestamp_28-03-2025 11:30,-0.5816130072353534,0.5816130072353534
categorical__charging_start_time_21-02-2025 21:53,0.581372194238562,0.581372194238562
categorical__arrival_time_21-02-2025 21:45,0.581372194238562,0.581372194238562
categorical__timestamp_21-02-2025 21:45,0.581372194238562,0.581372194238562
categorical__charging_start_time_16-01-2025 23:27,0.5808509539411566,0.5808509539411566
categorical__arrival_time_16-01-2025 23:15,0.5808509539411566,0.5808509539411566
categorical__timestamp_16-01-2025 23:15,0.5808509539411566,0.5808509539411566
categorical__charging_start_time_18-02-2025 02:43,0.5806445280160601,0.5806445280160601
categorical__arrival_time_18-02-2025 02:30,0.5806445280160601,0.5806445280160601
categorical__timestamp_18-02-2025 02:30,0.5806445280160601,0.5806445280160601
categorical__timestamp_24-01-2025 00:15,-0.580157021283774,0.580157021283774
categorical__charging_start_time_24-01-2025 00:25,-0.580157021283774,0.580157021283774
categorical__arrival_time_24-01-2025 00:15,-0.580157021283774,0.580157021283774
categorical__charging_start_time_15-01-2025 04:20,-0.5797791134097676,0.5797791134097676
categorical__arrival_time_15-01-2025 04:15,-0.5797791134097676,0.5797791134097676
categorical__timestamp_15-01-2025 04:15,-0.5797791134097676,0.5797791134097676
categorical__charging_start_time_31-01-2025 07:13,0.5797366100211037,0.5797366100211037
categorical__arrival_time_31-01-2025 07:00,0.5797366100211037,0.5797366100211037
categorical__timestamp_31-01-2025 07:00,0.5797366100211037,0.5797366100211037
categorical__arrival_time_22-01-2025 23:30,-0.579610337571742,0.579610337571742
categorical__charging_start_time_22-01-2025 23:34,-0.579610337571742,0.579610337571742
categorical__timestamp_22-01-2025 23:30,-0.579610337571742,0.579610337571742
categorical__timestamp_12-03-2025 20:00,0.5792641617274241,0.5792641617274241
categorical__arrival_time_12-03-2025 20:00,0.5792641617274241,0.5792641617274241
categorical__charging_start_time_12-03-2025 20:11,0.5792641617274241,0.5792641617274241
categorical__timestamp_01-03-2025 16:45,-0.5790083567754905,0.5790083567754905
categorical__charging_start_time_01-03-2025 16:58,-0.5790083567754905,0.5790083567754905
categorical__arrival_time_01-03-2025 16:45,-0.5790083567754905,0.5790083567754905
categorical__timestamp_09-01-2025 18:45,-0.5789356745659242,0.5789356745659242
categorical__arrival_time_09-01-2025 18:45,-0.5789356745659242,0.5789356745659242
categorical__charging_start_time_09-01-2025 18:52,-0.5789356745659242,0.5789356745659242
categorical__arrival_time_15-03-2025 16:30,-0.5787951065058334,0.5787951065058334
categorical__charging_start_time_15-03-2025 16:36,-0.5787951065058334,0.5787951065058334
categorical__timestamp_15-03-2025 16:30,-0.5787951065058334,0.5787951065058334
categorical__charging_start_time_21-02-2025 10:40,-0.5787464366687304,0.5787464366687304
categorical__timestamp_21-02-2025 10:30,-0.5787464366687304,0.5787464366687304
categorical__arrival_time_21-02-2025 10:30,-0.5787464366687304,0.5787464366687304
categorical__arrival_time_27-03-2025 18:00,0.5785565400116323,0.5785565400116323
categorical__charging_start_time_27-03-2025 18:04,0.5785565400116323,0.5785565400116323
categorical__timestamp_27-03-2025 18:00,0.5785565400116323,0.5785565400116323
categorical__timestamp_17-01-2025 22:30,-0.5782506268912191,0.5782506268912191
categorical__charging_start_time_17-01-2025 22:34,-0.5782506268912191,0.5782506268912191
categorical__arrival_time_17-01-2025 22:30,-0.5782506268912191,0.5782506268912191
categorical__timestamp_01-02-2025 04:45,-0.5781172215897838,0.5781172215897838
categorical__arrival_time_01-02-2025 04:45,-0.5781172215897838,0.5781172215897838
categorical__charging_start_time_01-02-2025 04:52,-0.5781172215897838,0.5781172215897838
categorical__arrival_time_15-03-2025 03:15,0.5778359487149698,0.5778359487149698
categorical__timestamp_15-03-2025 03:15,0.5778359487149698,0.5778359487149698
categorical__charging_start_time_15-03-2025 03:18,0.5778359487149698,0.5778359487149698
categorical__timestamp_18-02-2025 06:45,-0.5769671945318333,0.5769671945318333
categorical__charging_start_time_18-02-2025 06:52,-0.5769671945318333,0.5769671945318333
categorical__arrival_time_18-02-2025 06:45,-0.5769671945318333,0.5769671945318333
categorical__arrival_time_07-03-2025 16:30,0.576961998852823,0.576961998852823
categorical__timestamp_07-03-2025 16:30,0.576961998852823,0.576961998852823
categorical__charging_start_time_07-03-2025 16:30,0.576961998852823,0.576961998852823
categorical__charging_start_time_18-01-2025 10:42,0.5769168794372254,0.5769168794372254
categorical__arrival_time_18-01-2025 10:30,0.5769168794372254,0.5769168794372254
categorical__timestamp_18-01-2025 10:30,0.5769168794372254,0.5769168794372254
categorical__charging_start_time_26-01-2025 04:31,0.5768523839463094,0.5768523839463094
categorical__timestamp_26-01-2025 04:30,0.5768523839463094,0.5768523839463094
categorical__arrival_time_26-01-2025 04:30,0.5768523839463094,0.5768523839463094
categorical__arrival_time_26-03-2025 02:15,0.5766815408422846,0.5766815408422846
categorical__charging_start_time_26-03-2025 02:19,0.5766815408422846,0.5766815408422846
categorical__timestamp_26-03-2025 02:15,0.5766815408422846,0.5766815408422846
categorical__arrival_time_06-03-2025 05:00,0.5766497643262634,0.5766497643262634
categorical__timestamp_06-03-2025 05:00,0.5766497643262634,0.5766497643262634
categorical__charging_start_time_06-03-2025 05:10,0.5766497643262634,0.5766497643262634
categorical__timestamp_21-01-2025 08:00,0.5763989499721954,0.5763989499721954
categorical__arrival_time_21-01-2025 08:00,0.5763989499721954,0.5763989499721954
categorical__charging_start_time_21-01-2025 08:09,0.5763989499721954,0.5763989499721954
categorical__timestamp_07-02-2025 21:30,-0.576354957607635,0.576354957607635
categorical__arrival_time_07-02-2025 21:30,-0.576354957607635,0.576354957607635
categorical__charging_start_time_07-02-2025 21:33,-0.576354957607635,0.576354957607635
categorical__arrival_time_28-03-2025 19:00,0.5758825558855493,0.5758825558855493
categorical__charging_start_time_28-03-2025 19:13,0.5758825558855493,0.5758825558855493
categorical__timestamp_28-03-2025 19:00,0.5758825558855493,0.5758825558855493
categorical__timestamp_24-03-2025 02:30,0.5757432732353103,0.5757432732353103
categorical__charging_start_time_24-03-2025 02:40,0.5757432732353103,0.5757432732353103
categorical__arrival_time_24-03-2025 02:30,0.5757432732353103,0.5757432732353103
categorical__arrival_time_04-02-2025 18:30,0.5755147394283031,0.5755147394283031
categorical__charging_start_time_04-02-2025 18:40,0.5755147394283031,0.5755147394283031
categorical__timestamp_04-02-2025 18:30,0.5755147394283031,0.5755147394283031
categorical__timestamp_08-03-2025 21:30,-0.5754155020333064,0.5754155020333064
categorical__arrival_time_08-03-2025 21:30,-0.5754155020333064,0.5754155020333064
categorical__charging_start_time_08-03-2025 21:34,-0.5754155020333064,0.5754155020333064
categorical__arrival_time_11-02-2025 14:30,0.5752912524195009,0.5752912524195009
categorical__timestamp_11-02-2025 14:30,0.5752912524195009,0.5752912524195009
categorical__charging_start_time_11-02-2025 14:40,0.5752912524195009,0.5752912524195009
categorical__arrival_time_31-01-2025 00:30,-0.5751366092827191,0.5751366092827191
categorical__timestamp_31-01-2025 00:30,-0.5751366092827191,0.5751366092827191
categorical__charging_start_time_31-01-2025 00:38,-0.5751366092827191,0.5751366092827191
categorical__charging_start_time_26-01-2025 09:57,0.5751218987684925,0.5751218987684925
categorical__timestamp_26-01-2025 09:45,0.5751218987684925,0.5751218987684925
categorical__arrival_time_26-01-2025 09:45,0.5751218987684925,0.5751218987684925
categorical__arrival_time_12-01-2025 10:15,0.5750680366635632,0.5750680366635632
categorical__charging_start_time_12-01-2025 10:28,0.5750680366635632,0.5750680366635632
categorical__timestamp_12-01-2025 10:15,0.5750680366635632,0.5750680366635632
categorical__arrival_time_24-03-2025 03:30,-0.5749412581462297,0.5749412581462297
categorical__timestamp_24-03-2025 03:30,-0.5749412581462297,0.5749412581462297
categorical__charging_start_time_24-03-2025 03:39,-0.5749412581462297,0.5749412581462297
categorical__charging_start_time_18-02-2025 01:32,0.5747988816370819,0.5747988816370819
categorical__timestamp_18-02-2025 01:30,0.5747988816370819,0.5747988816370819
categorical__arrival_time_18-02-2025 01:30,0.5747988816370819,0.5747988816370819
categorical__charging_start_time_16-03-2025 16:37,-0.5747840443964023,0.5747840443964023
categorical__arrival_time_16-03-2025 16:30,-0.5747840443964023,0.5747840443964023
categorical__timestamp_16-03-2025 16:30,-0.5747840443964023,0.5747840443964023
categorical__timestamp_20-02-2025 18:30,-0.5746357222032444,0.5746357222032444
categorical__arrival_time_20-02-2025 18:30,-0.5746357222032444,0.5746357222032444
categorical__charging_start_time_20-02-2025 18:34,-0.5746357222032444,0.5746357222032444
categorical__timestamp_18-02-2025 09:00,0.5745233175494293,0.5745233175494293
categorical__arrival_time_18-02-2025 09:00,0.5745233175494293,0.5745233175494293
categorical__charging_start_time_18-02-2025 09:00,0.5745233175494293,0.5745233175494293
categorical__charging_start_time_25-01-2025 04:44,0.5744189329534561,0.5744189329534561
categorical__timestamp_25-01-2025 04:30,0.5744189329534561,0.5744189329534561
categorical__arrival_time_25-01-2025 04:30,0.5744189329534561,0.5744189329534561
categorical__charging_start_time_22-02-2025 23:24,0.5734785502459953,0.5734785502459953
categorical__timestamp_22-02-2025 23:15,0.5734785502459953,0.5734785502459953
categorical__arrival_time_22-02-2025 23:15,0.5734785502459953,0.5734785502459953
categorical__timestamp_19-01-2025 00:45,0.5731844114001512,0.5731844114001512
categorical__charging_start_time_19-01-2025 00:53,0.5731844114001512,0.5731844114001512
categorical__arrival_time_19-01-2025 00:45,0.5731844114001512,0.5731844114001512
categorical__charging_start_time_06-01-2025 12:57,-0.5731614705524269,0.5731614705524269
categorical__timestamp_06-01-2025 12:45,-0.5731614705524269,0.5731614705524269
categorical__arrival_time_06-01-2025 12:45,-0.5731614705524269,0.5731614705524269
categorical__charging_start_time_16-02-2025 01:31,0.5731493415878496,0.5731493415878496
categorical__timestamp_16-02-2025 01:30,0.5731493415878496,0.5731493415878496
categorical__arrival_time_16-02-2025 01:30,0.5731493415878496,0.5731493415878496
categorical__timestamp_03-02-2025 00:45,0.5727909090287047,0.5727909090287047
categorical__charging_start_time_03-02-2025 00:53,0.5727909090287047,0.5727909090287047
categorical__arrival_time_03-02-2025 00:45,0.5727909090287047,0.5727909090287047
categorical__timestamp_05-01-2025 17:45,-0.5724582054672852,0.5724582054672852
categorical__arrival_time_05-01-2025 17:45,-0.5724582054672852,0.5724582054672852
categorical__charging_start_time_05-01-2025 17:51,-0.5724582054672852,0.5724582054672852
categorical__arrival_time_03-02-2025 16:00,0.5722439700129895,0.5722439700129895
categorical__timestamp_03-02-2025 16:00,0.5722439700129895,0.5722439700129895
categorical__charging_start_time_03-02-2025 16:08,0.5722439700129895,0.5722439700129895
categorical__charging_start_time_15-02-2025 15:04,0.5722308692727174,0.5722308692727174
categorical__timestamp_15-02-2025 15:00,0.5722308692727174,0.5722308692727174
categorical__arrival_time_15-02-2025 15:00,0.5722308692727174,0.5722308692727174
categorical__charging_start_time_26-03-2025 10:40,0.5721459510728216,0.5721459510728216
categorical__timestamp_26-03-2025 10:30,0.5721459510728216,0.5721459510728216
categorical__arrival_time_26-03-2025 10:30,0.5721459510728216,0.5721459510728216
categorical__timestamp_23-01-2025 05:45,-0.5721409762602668,0.5721409762602668
categorical__charging_start_time_23-01-2025 05:56,-0.5721409762602668,0.5721409762602668
categorical__arrival_time_23-01-2025 05:45,-0.5721409762602668,0.5721409762602668
categorical__timestamp_25-02-2025 18:30,-0.5718789789125691,0.5718789789125691
categorical__arrival_time_25-02-2025 18:30,-0.5718789789125691,0.5718789789125691
categorical__charging_start_time_25-02-2025 18:39,-0.5718789789125691,0.5718789789125691
categorical__charging_start_time_17-03-2025 15:54,-0.5712302950446069,0.5712302950446069
categorical__arrival_time_17-03-2025 15:45,-0.5712302950446069,0.5712302950446069
categorical__timestamp_17-03-2025 15:45,-0.5712302950446069,0.5712302950446069
categorical__charging_start_time_05-01-2025 08:43,-0.5711595798916731,0.5711595798916731
categorical__arrival_time_05-01-2025 08:30,-0.5711595798916731,0.5711595798916731
categorical__timestamp_05-01-2025 08:30,-0.5711595798916731,0.5711595798916731
categorical__timestamp_07-02-2025 12:00,-0.5708295419944803,0.5708295419944803
categorical__arrival_time_07-02-2025 12:00,-0.5708295419944803,0.5708295419944803
categorical__charging_start_time_07-02-2025 12:12,-0.5708295419944803,0.5708295419944803
categorical__charging_start_time_05-02-2025 05:27,-0.5706729064241353,0.5706729064241353
categorical__timestamp_05-02-2025 05:15,-0.5706729064241353,0.5706729064241353
categorical__arrival_time_05-02-2025 05:15,-0.5706729064241353,0.5706729064241353
categorical__arrival_time_05-03-2025 05:30,0.5706453530841925,0.5706453530841925
categorical__charging_start_time_05-03-2025 05:41,0.5706453530841925,0.5706453530841925
categorical__timestamp_05-03-2025 05:30,0.5706453530841925,0.5706453530841925
categorical__arrival_time_27-01-2025 12:15,0.570416171890093,0.570416171890093
categorical__timestamp_27-01-2025 12:15,0.570416171890093,0.570416171890093
categorical__charging_start_time_27-01-2025 12:27,0.570416171890093,0.570416171890093
categorical__timestamp_08-03-2025 06:00,-0.570307587176209,0.570307587176209
categorical__charging_start_time_08-03-2025 06:06,-0.570307587176209,0.570307587176209
categorical__arrival_time_08-03-2025 06:00,-0.570307587176209,0.570307587176209
categorical__arrival_time_28-03-2025 23:30,0.569835970464892,0.569835970464892
categorical__charging_start_time_28-03-2025 23:42,0.569835970464892,0.569835970464892
categorical__timestamp_28-03-2025 23:30,0.569835970464892,0.569835970464892
categorical__arrival_time_26-03-2025 22:00,0.5698348252542784,0.5698348252542784
categorical__charging_start_time_26-03-2025 22:00,0.5698348252542784,0.5698348252542784
categorical__timestamp_26-03-2025 22:00,0.5698348252542784,0.5698348252542784
categorical__charging_start_time_04-02-2025 05:37,0.569834619585103,0.569834619585103
categorical__timestamp_04-02-2025 05:30,0.569834619585103,0.569834619585103
categorical__arrival_time_04-02-2025 05:30,0.569834619585103,0.569834619585103
categorical__arrival_time_28-03-2025 14:15,-0.5698293098906712,0.5698293098906712
categorical__charging_start_time_28-03-2025 14:25,-0.5698293098906712,0.5698293098906712
categorical__timestamp_28-03-2025 14:15,-0.5698293098906712,0.5698293098906712
categorical__arrival_time_25-02-2025 13:15,-0.5687460546641446,0.5687460546641446
categorical__timestamp_25-02-2025 13:15,-0.5687460546641446,0.5687460546641446
categorical__charging_start_time_25-02-2025 13:27,-0.5687460546641446,0.5687460546641446
categorical__charging_start_time_12-02-2025 20:10,0.5685356245490145,0.5685356245490145
categorical__arrival_time_12-02-2025 20:00,0.5685356245490145,0.5685356245490145
categorical__timestamp_12-02-2025 20:00,0.5685356245490145,0.5685356245490145
categorical__charging_start_time_22-03-2025 02:51,-0.5682759514564479,0.5682759514564479
categorical__timestamp_22-03-2025 02:45,-0.5682759514564479,0.5682759514564479
categorical__arrival_time_22-03-2025 02:45,-0.5682759514564479,0.5682759514564479
categorical__arrival_time_18-02-2025 16:45,-0.5682541437652143,0.5682541437652143
categorical__timestamp_18-02-2025 16:45,-0.5682541437652143,0.5682541437652143
categorical__charging_start_time_18-02-2025 16:58,-0.5682541437652143,0.5682541437652143
categorical__charging_start_time_06-03-2025 07:24,0.5678963371735356,0.5678963371735356
categorical__arrival_time_06-03-2025 07:15,0.5678963371735356,0.5678963371735356
categorical__timestamp_06-03-2025 07:15,0.5678963371735356,0.5678963371735356
categorical__charging_start_time_23-03-2025 19:34,-0.5675250124053705,0.5675250124053705
categorical__arrival_time_23-03-2025 19:30,-0.5675250124053705,0.5675250124053705
categorical__timestamp_23-03-2025 19:30,-0.5675250124053705,0.5675250124053705
categorical__timestamp_04-01-2025 11:15,0.5674720000603796,0.5674720000603796
categorical__charging_start_time_04-01-2025 11:17,0.5674720000603796,0.5674720000603796
categorical__arrival_time_04-01-2025 11:15,0.5674720000603796,0.5674720000603796
categorical__arrival_time_15-02-2025 05:00,-0.5673673541615953,0.5673673541615953
categorical__timestamp_15-02-2025 05:00,-0.5673673541615953,0.5673673541615953
categorical__charging_start_time_15-02-2025 05:04,-0.5673673541615953,0.5673673541615953
categorical__timestamp_01-03-2025 09:30,-0.5671900121523294,0.5671900121523294
categorical__arrival_time_01-03-2025 09:30,-0.5671900121523294,0.5671900121523294
categorical__charging_start_time_01-03-2025 09:37,-0.5671900121523294,0.5671900121523294
categorical__arrival_time_20-01-2025 21:15,-0.5671468660322153,0.5671468660322153
categorical__timestamp_20-01-2025 21:15,-0.5671468660322153,0.5671468660322153
categorical__charging_start_time_20-01-2025 21:24,-0.5671468660322153,0.5671468660322153
categorical__arrival_time_08-01-2025 02:30,-0.5670913917171129,0.5670913917171129
categorical__timestamp_08-01-2025 02:30,-0.5670913917171129,0.5670913917171129
categorical__charging_start_time_08-01-2025 02:37,-0.5670913917171129,0.5670913917171129
categorical__timestamp_06-02-2025 02:00,-0.5670837001261742,0.5670837001261742
categorical__arrival_time_06-02-2025 02:00,-0.5670837001261742,0.5670837001261742
categorical__charging_start_time_06-02-2025 02:10,-0.5670837001261742,0.5670837001261742
categorical__arrival_time_13-02-2025 11:00,0.5670835790628214,0.5670835790628214
categorical__timestamp_13-02-2025 11:00,0.5670835790628214,0.5670835790628214
categorical__charging_start_time_13-02-2025 11:08,0.5670835790628214,0.5670835790628214
categorical__timestamp_05-01-2025 13:00,-0.5665619245532465,0.5665619245532465
categorical__charging_start_time_05-01-2025 13:08,-0.5665619245532465,0.5665619245532465
categorical__arrival_time_05-01-2025 13:00,-0.5665619245532465,0.5665619245532465
categorical__charging_start_time_07-03-2025 14:15,-0.566503346315947,0.566503346315947
categorical__arrival_time_07-03-2025 14:15,-0.566503346315947,0.566503346315947
categorical__timestamp_07-03-2025 14:15,-0.566503346315947,0.566503346315947
categorical__charging_start_time_01-03-2025 00:28,0.5664946645324207,0.5664946645324207
categorical__timestamp_01-03-2025 00:15,0.5664946645324207,0.5664946645324207
categorical__arrival_time_01-03-2025 00:15,0.5664946645324207,0.5664946645324207
categorical__charging_start_time_28-03-2025 07:54,-0.5660989849594172,0.5660989849594172
categorical__arrival_time_28-03-2025 07:45,-0.5660989849594172,0.5660989849594172
categorical__timestamp_28-03-2025 07:45,-0.5660989849594172,0.5660989849594172
categorical__charging_start_time_02-01-2025 01:51,-0.5659611337458279,0.5659611337458279
categorical__arrival_time_02-01-2025 01:45,-0.5659611337458279,0.5659611337458279
categorical__timestamp_02-01-2025 01:45,-0.5659611337458279,0.5659611337458279
categorical__charging_start_time_13-03-2025 14:39,-0.56595260776069,0.56595260776069
categorical__arrival_time_13-03-2025 14:30,-0.56595260776069,0.56595260776069
categorical__timestamp_13-03-2025 14:30,-0.56595260776069,0.56595260776069
categorical__arrival_time_24-01-2025 18:30,-0.565780318441846,0.565780318441846
categorical__timestamp_24-01-2025 18:30,-0.565780318441846,0.565780318441846
categorical__charging_start_time_24-01-2025 18:38,-0.565780318441846,0.565780318441846
categorical__timestamp_26-01-2025 13:15,-0.5655413530911219,0.5655413530911219
categorical__charging_start_time_26-01-2025 13:21,-0.5655413530911219,0.5655413530911219
categorical__arrival_time_26-01-2025 13:15,-0.5655413530911219,0.5655413530911219
categorical__arrival_time_17-01-2025 10:30,0.5655047268051172,0.5655047268051172
categorical__charging_start_time_17-01-2025 10:38,0.5655047268051172,0.5655047268051172
categorical__timestamp_17-01-2025 10:30,0.5655047268051172,0.5655047268051172
categorical__timestamp_21-01-2025 21:15,-0.5654779418129674,0.5654779418129674
categorical__charging_start_time_21-01-2025 21:19,-0.5654779418129674,0.5654779418129674
categorical__arrival_time_21-01-2025 21:15,-0.5654779418129674,0.5654779418129674
categorical__timestamp_13-03-2025 09:45,0.5653086131875695,0.5653086131875695
categorical__arrival_time_13-03-2025 09:45,0.5653086131875695,0.5653086131875695
categorical__charging_start_time_13-03-2025 09:53,0.5653086131875695,0.5653086131875695
categorical__arrival_time_15-02-2025 07:45,0.5652527654025123,0.5652527654025123
categorical__timestamp_15-02-2025 07:45,0.5652527654025123,0.5652527654025123
categorical__charging_start_time_15-02-2025 07:55,0.5652527654025123,0.5652527654025123
categorical__arrival_time_09-03-2025 20:15,-0.5650893093897952,0.5650893093897952
categorical__timestamp_09-03-2025 20:15,-0.5650893093897952,0.5650893093897952
categorical__charging_start_time_09-03-2025 20:19,-0.5650893093897952,0.5650893093897952
categorical__timestamp_06-01-2025 07:45,-0.5646672269526783,0.5646672269526783
categorical__charging_start_time_06-01-2025 07:50,-0.5646672269526783,0.5646672269526783
categorical__arrival_time_06-01-2025 07:45,-0.5646672269526783,0.5646672269526783
categorical__charging_start_time_21-02-2025 05:28,-0.5646222262827474,0.5646222262827474
categorical__arrival_time_21-02-2025 05:15,-0.5646222262827474,0.5646222262827474
categorical__timestamp_21-02-2025 05:15,-0.5646222262827474,0.5646222262827474
categorical__charging_start_time_25-03-2025 00:00,-0.5645881077909384,0.5645881077909384
categorical__arrival_time_25-03-2025 00:00,-0.5645881077909384,0.5645881077909384
categorical__timestamp_25-03-2025 00:00,-0.5645881077909384,0.5645881077909384
categorical__timestamp_31-01-2025 17:15,-0.5642923806926554,0.5642923806926554
categorical__charging_start_time_31-01-2025 17:29,-0.5642923806926554,0.5642923806926554
categorical__arrival_time_31-01-2025 17:15,-0.5642923806926554,0.5642923806926554
categorical__charging_start_time_27-01-2025 04:08,0.56427111494039,0.56427111494039
categorical__timestamp_27-01-2025 04:00,0.56427111494039,0.56427111494039
categorical__arrival_time_27-01-2025 04:00,0.56427111494039,0.56427111494039
categorical__arrival_time_08-02-2025 07:45,-0.5638770914520495,0.5638770914520495
categorical__charging_start_time_08-02-2025 07:53,-0.5638770914520495,0.5638770914520495
categorical__timestamp_08-02-2025 07:45,-0.5638770914520495,0.5638770914520495
categorical__timestamp_04-03-2025 00:30,-0.5638459666709038,0.5638459666709038
categorical__charging_start_time_04-03-2025 00:43,-0.5638459666709038,0.5638459666709038
categorical__arrival_time_04-03-2025 00:30,-0.5638459666709038,0.5638459666709038
categorical__timestamp_03-03-2025 08:45,-0.5635604342649877,0.5635604342649877
categorical__charging_start_time_03-03-2025 08:57,-0.5635604342649877,0.5635604342649877
categorical__arrival_time_03-03-2025 08:45,-0.5635604342649877,0.5635604342649877
categorical__charging_start_time_24-01-2025 00:52,0.5634196225752358,0.5634196225752358
categorical__arrival_time_24-01-2025 00:45,0.5634196225752358,0.5634196225752358
categorical__timestamp_24-01-2025 00:45,0.5634196225752358,0.5634196225752358
categorical__timestamp_11-03-2025 19:30,0.5632952871324403,0.5632952871324403
categorical__arrival_time_11-03-2025 19:30,0.5632952871324403,0.5632952871324403
categorical__charging_start_time_11-03-2025 19:33,0.5632952871324403,0.5632952871324403
categorical__arrival_time_31-01-2025 19:30,-0.56318238086737,0.56318238086737
categorical__timestamp_31-01-2025 19:30,-0.56318238086737,0.56318238086737
categorical__charging_start_time_31-01-2025 19:39,-0.56318238086737,0.56318238086737
categorical__charging_start_time_26-03-2025 15:23,-0.5625848700155746,0.5625848700155746
categorical__arrival_time_26-03-2025 15:15,-0.5625848700155746,0.5625848700155746
categorical__timestamp_26-03-2025 15:15,-0.5625848700155746,0.5625848700155746
categorical__arrival_time_02-03-2025 18:15,0.5621874068831099,0.5621874068831099
categorical__timestamp_02-03-2025 18:15,0.5621874068831099,0.5621874068831099
categorical__charging_start_time_02-03-2025 18:15,0.5621874068831099,0.5621874068831099
categorical__arrival_time_26-01-2025 17:00,-0.5614219710812569,0.5614219710812569
categorical__timestamp_26-01-2025 17:00,-0.5614219710812569,0.5614219710812569
categorical__charging_start_time_26-01-2025 17:09,-0.5614219710812569,0.5614219710812569
categorical__timestamp_04-03-2025 23:45,-0.5607793927585831,0.5607793927585831
categorical__arrival_time_04-03-2025 23:45,-0.5607793927585831,0.5607793927585831
categorical__charging_start_time_04-03-2025 23:55,-0.5607793927585831,0.5607793927585831
categorical__charging_start_time_04-01-2025 00:30,0.5607216827725738,0.5607216827725738
categorical__arrival_time_04-01-2025 00:30,0.5607216827725738,0.5607216827725738
categorical__timestamp_04-01-2025 00:30,0.5607216827725738,0.5607216827725738
categorical__timestamp_26-03-2025 19:00,-0.5605955936938039,0.5605955936938039
categorical__charging_start_time_26-03-2025 19:02,-0.5605955936938039,0.5605955936938039
categorical__arrival_time_26-03-2025 19:00,-0.5605955936938039,0.5605955936938039
categorical__charging_start_time_15-02-2025 22:39,0.5605868947018551,0.5605868947018551
categorical__arrival_time_15-02-2025 22:30,0.5605868947018551,0.5605868947018551
categorical__timestamp_15-02-2025 22:30,0.5605868947018551,0.5605868947018551
categorical__arrival_time_01-01-2025 01:15,0.5605315561356716,0.5605315561356716
categorical__timestamp_01-01-2025 01:15,0.5605315561356716,0.5605315561356716
categorical__charging_start_time_01-01-2025 01:18,0.5605315561356716,0.5605315561356716
categorical__timestamp_13-02-2025 19:15,0.5603149963158705,0.5603149963158705
categorical__charging_start_time_13-02-2025 19:26,0.5603149963158705,0.5603149963158705
categorical__arrival_time_13-02-2025 19:15,0.5603149963158705,0.5603149963158705
categorical__timestamp_19-02-2025 23:45,0.56005572517593,0.56005572517593
categorical__arrival_time_19-02-2025 23:45,0.56005572517593,0.56005572517593
categorical__charging_start_time_19-02-2025 23:52,0.56005572517593,0.56005572517593
categorical__charging_start_time_01-01-2025 05:51,-0.5596681599604506,0.5596681599604506
categorical__timestamp_01-01-2025 05:45,-0.5596681599604506,0.5596681599604506
categorical__arrival_time_01-01-2025 05:45,-0.5596681599604506,0.5596681599604506
categorical__timestamp_29-01-2025 12:30,-0.5596505244941884,0.5596505244941884
categorical__arrival_time_29-01-2025 12:30,-0.5596505244941884,0.5596505244941884
categorical__charging_start_time_29-01-2025 12:39,-0.5596505244941884,0.5596505244941884
categorical__timestamp_04-02-2025 09:15,-0.5596427788486136,0.5596427788486136
categorical__arrival_time_04-02-2025 09:15,-0.5596427788486136,0.5596427788486136
categorical__charging_start_time_04-02-2025 09:22,-0.5596427788486136,0.5596427788486136
categorical__arrival_time_26-03-2025 04:00,-0.5596019568808893,0.5596019568808893
categorical__timestamp_26-03-2025 04:00,-0.5596019568808893,0.5596019568808893
categorical__charging_start_time_26-03-2025 04:04,-0.5596019568808893,0.5596019568808893
categorical__charging_start_time_17-02-2025 15:10,-0.5594831098089055,0.5594831098089055
categorical__timestamp_17-02-2025 15:00,-0.5594831098089055,0.5594831098089055
categorical__arrival_time_17-02-2025 15:00,-0.5594831098089055,0.5594831098089055
categorical__timestamp_24-02-2025 21:15,-0.5588608101524095,0.5588608101524095
categorical__arrival_time_24-02-2025 21:15,-0.5588608101524095,0.5588608101524095
categorical__charging_start_time_24-02-2025 21:27,-0.5588608101524095,0.5588608101524095
categorical__arrival_time_03-01-2025 13:45,0.5587353379982554,0.5587353379982554
categorical__timestamp_03-01-2025 13:45,0.5587353379982554,0.5587353379982554
categorical__charging_start_time_03-01-2025 13:57,0.5587353379982554,0.5587353379982554
categorical__timestamp_07-01-2025 06:30,0.5586144088490541,0.5586144088490541
categorical__charging_start_time_07-01-2025 06:36,0.5586144088490541,0.5586144088490541
